Date,Close,Change %
2015-09-28,1881.77,29.32%
2015-09-29,1884.09,29.48%
2015-09-30,1920.03,31.95%
2015-10-01,1923.82,32.21%
2015-10-02,1951.36,34.10%
2015-10-05,1987.05,36.55%
2015-10-06,1979.92,36.06%
2015-10-07,1995.83,37.15%
2015-10-08,2013.43,38.36%
2015-10-09,2014.89,38.46%
2015-10-12,2017.46,38.64%
2015-10-13,2003.69,37.69%
2015-10-14,1994.24,37.05%
2015-10-15,2023.86,39.08%
2015-10-16,2033.11,39.72%
2015-10-19,2033.66,39.75%
2015-10-20,2030.77,39.56%
2015-10-21,2018.94,38.74%
2015-10-22,2052.51,41.05%
2015-10-23,2075.15,42.61%
2015-10-26,2071.18,42.33%
2015-10-27,2065.89,41.97%
2015-10-28,2090.35,43.65%
2015-10-29,2089.41,43.59%
2015-10-30,2079.36,42.89%
2015-11-02,2104.05,44.59%
2015-11-03,2109.79,44.99%
2015-11-04,2102.31,44.47%
2015-11-05,2099.93,44.31%
2015-11-06,2099.2,44.26%
2015-11-09,2078.58,42.84%
2015-11-10,2081.72,43.06%
2015-11-11,2075,42.60%
2015-11-12,2045.97,40.60%
2015-11-13,2023.04,39.02%
2015-11-16,2053.19,41.10%
2015-11-17,2050.44,40.91%
2015-11-18,2083.58,43.18%
2015-11-19,2081.24,43.02%
2015-11-20,2089.17,43.57%
2015-11-23,2086.59,43.39%
2015-11-24,2089.14,43.57%
2015-11-25,2088.87,43.55%
2015-11-27,2090.11,43.63%
2015-11-30,2080.41,42.97%
2015-12-01,2102.63,44.49%
2015-12-02,2079.51,42.90%
2015-12-03,2049.62,40.85%
2015-12-04,2091.69,43.74%
2015-12-07,2077.07,42.74%
2015-12-08,2063.59,41.81%
2015-12-09,2047.62,40.71%
2015-12-10,2052.23,41.03%
2015-12-11,2012.37,38.29%
2015-12-14,2021.94,38.95%
2015-12-15,2043.41,40.42%
2015-12-16,2073.07,42.46%
2015-12-17,2041.89,40.32%
2015-12-18,2005.55,37.82%
2015-12-21,2021.15,38.89%
2015-12-22,2038.97,40.12%
2015-12-23,2064.29,41.86%
2015-12-24,2060.99,41.63%
2015-12-28,2056.5,41.32%
2015-12-29,2078.36,42.83%
2015-12-30,2063.36,41.80%
2015-12-31,2043.94,40.46%
2016-01-04,2012.66,38.31%
2016-01-05,2016.71,38.59%
2016-01-06,1990.26,36.77%
2016-01-07,1943.09,33.53%
2016-01-08,1922.03,32.08%
2016-01-11,1923.67,32.20%
2016-01-12,1938.68,33.23%
2016-01-13,1890.28,29.90%
2016-01-14,1921.84,32.07%
2016-01-15,1880.33,29.22%
2016-01-19,1881.33,29.29%
2016-01-20,1859.33,27.77%
2016-01-21,1868.99,28.44%
2016-01-22,1906.9,31.04%
2016-01-25,1877.08,28.99%
2016-01-26,1903.63,30.82%
2016-01-27,1882.95,29.40%
2016-01-28,1893.36,30.11%
2016-01-29,1940.24,33.33%
2016-02-01,1939.38,33.28%
2016-02-02,1903.03,30.78%
2016-02-03,1912.53,31.43%
2016-02-04,1915.45,31.63%
2016-02-05,1880.05,29.20%
2016-02-08,1853.44,27.37%
2016-02-09,1852.21,27.28%
2016-02-10,1851.86,27.26%
2016-02-11,1829.08,25.70%
2016-02-12,1864.78,28.15%
2016-02-16,1895.58,30.27%
2016-02-17,1926.82,32.41%
2016-02-18,1917.83,31.79%
2016-02-19,1917.78,31.79%
2016-02-22,1945.5,33.70%
2016-02-23,1921.27,32.03%
2016-02-24,1929.8,32.62%
2016-02-25,1951.7,34.12%
2016-02-26,1948.05,33.87%
2016-02-29,1932.23,32.78%
2016-03-01,1978.35,35.95%
2016-03-02,1986.45,36.51%
2016-03-03,1993.4,36.99%
2016-03-04,1999.99,37.44%
2016-03-07,2001.76,37.56%
2016-03-08,1979.26,36.02%
2016-03-09,1989.26,36.70%
2016-03-10,1989.57,36.72%
2016-03-11,2022.19,38.97%
2016-03-14,2019.64,38.79%
2016-03-15,2015.93,38.54%
2016-03-16,2027.22,39.31%
2016-03-17,2040.59,40.23%
2016-03-18,2049.58,40.85%
2016-03-21,2051.6,40.99%
2016-03-22,2049.8,40.86%
2016-03-23,2036.71,39.96%
2016-03-24,2035.94,39.91%
2016-03-28,2037.05,39.99%
2016-03-29,2055.01,41.22%
2016-03-30,2063.95,41.84%
2016-03-31,2059.74,41.55%
2016-04-01,2072.78,42.44%
2016-04-04,2066.13,41.99%
2016-04-05,2045.17,40.55%
2016-04-06,2066.66,42.02%
2016-04-07,2041.91,40.32%
2016-04-08,2047.6,40.71%
2016-04-11,2041.99,40.33%
2016-04-12,2061.72,41.68%
2016-04-13,2082.42,43.10%
2016-04-14,2082.78,43.13%
2016-04-15,2080.73,42.99%
2016-04-18,2094.34,43.92%
2016-04-19,2100.8,44.37%
2016-04-20,2102.4,44.48%
2016-04-21,2091.48,43.73%
2016-04-22,2091.58,43.73%
2016-04-25,2087.79,43.47%
2016-04-26,2091.7,43.74%
2016-04-27,2095.15,43.98%
2016-04-28,2075.81,42.65%
2016-04-29,2065.3,41.93%
2016-05-02,2081.43,43.04%
2016-05-03,2063.37,41.80%
2016-05-04,2051.12,40.95%
2016-05-05,2050.63,40.92%
2016-05-06,2057.14,41.37%
2016-05-09,2058.69,41.47%
2016-05-10,2084.39,43.24%
2016-05-11,2064.46,41.87%
2016-05-12,2064.11,41.85%
2016-05-13,2046.61,40.64%
2016-05-16,2066.66,42.02%
2016-05-17,2047.21,40.69%
2016-05-18,2047.63,40.71%
2016-05-19,2040.04,40.19%
2016-05-20,2052.32,41.04%
2016-05-23,2048.04,40.74%
2016-05-24,2076.06,42.67%
2016-05-25,2090.54,43.66%
2016-05-26,2090.1,43.63%
2016-05-27,2099.06,44.25%
2016-05-31,2096.96,44.10%
2016-06-01,2099.33,44.27%
2016-06-02,2105.26,44.67%
2016-06-03,2099.13,44.25%
2016-06-06,2109.41,44.96%
2016-06-07,2112.13,45.15%
2016-06-08,2119.12,45.63%
2016-06-09,2115.48,45.38%
2016-06-10,2096.07,44.04%
2016-06-13,2079.06,42.87%
2016-06-14,2075.32,42.62%
2016-06-15,2071.5,42.35%
2016-06-16,2077.99,42.80%
2016-06-17,2071.22,42.34%
2016-06-20,2083.25,43.16%
2016-06-21,2088.9,43.55%
2016-06-22,2085.45,43.31%
2016-06-23,2113.32,45.23%
2016-06-24,2037.41,40.01%
2016-06-27,2000.54,37.48%
2016-06-28,2036.09,39.92%
2016-06-29,2070.77,42.30%
2016-06-30,2098.86,44.23%
2016-07-01,2102.95,44.52%
2016-07-05,2088.55,43.53%
2016-07-06,2099.73,44.29%
2016-07-07,2097.9,44.17%
2016-07-08,2129.9,46.37%
2016-07-11,2137.16,46.87%
2016-07-12,2152.14,47.90%
2016-07-13,2152.43,47.92%
2016-07-14,2163.75,48.69%
2016-07-15,2161.74,48.56%
2016-07-18,2166.89,48.91%
2016-07-19,2163.78,48.70%
2016-07-20,2173.02,49.33%
2016-07-21,2165.17,48.79%
2016-07-22,2175.03,49.47%
2016-07-25,2168.48,49.02%
2016-07-26,2169.18,49.07%
2016-07-27,2166.58,48.89%
2016-07-28,2170.06,49.13%
2016-07-29,2173.6,49.37%
2016-08-01,2170.84,49.18%
2016-08-02,2157.03,48.23%
2016-08-03,2163.79,48.70%
2016-08-04,2164.25,48.73%
2016-08-05,2182.87,50.01%
2016-08-08,2180.89,49.87%
2016-08-09,2181.74,49.93%
2016-08-10,2175.49,49.50%
2016-08-11,2185.79,50.21%
2016-08-12,2184.05,50.09%
2016-08-15,2190.15,50.51%
2016-08-16,2178.15,49.68%
2016-08-17,2182.22,49.96%
2016-08-18,2187.02,50.29%
2016-08-19,2183.87,50.08%
2016-08-22,2182.64,49.99%
2016-08-23,2186.9,50.28%
2016-08-24,2175.44,49.50%
2016-08-25,2172.47,49.29%
2016-08-26,2169.04,49.06%
2016-08-29,2180.38,49.84%
2016-08-30,2176.12,49.54%
2016-08-31,2170.95,49.19%
2016-09-01,2170.86,49.18%
2016-09-02,2179.98,49.81%
2016-09-06,2186.48,50.26%
2016-09-07,2186.16,50.23%
2016-09-08,2181.3,49.90%
2016-09-09,2127.81,46.22%
2016-09-12,2159.04,48.37%
2016-09-13,2127.02,46.17%
2016-09-14,2125.77,46.08%
2016-09-15,2147.26,47.56%
2016-09-16,2139.16,47.00%
2016-09-19,2139.12,47.00%
2016-09-20,2139.76,47.05%
2016-09-21,2163.12,48.65%
2016-09-22,2177.18,49.62%
2016-09-23,2164.69,48.76%
2016-09-26,2146.1,47.48%
2016-09-27,2159.93,48.43%
2016-09-28,2171.37,49.22%
2016-09-29,2151.13,47.83%
2016-09-30,2168.27,49.00%
2016-10-03,2161.2,48.52%
2016-10-04,2150.49,47.78%
2016-10-05,2159.73,48.42%
2016-10-06,2160.77,48.49%
2016-10-07,2153.74,48.01%
2016-10-10,2163.66,48.69%
2016-10-11,2136.73,46.84%
2016-10-12,2139.18,47.01%
2016-10-13,2132.55,46.55%
2016-10-14,2132.98,46.58%
2016-10-17,2126.5,46.13%
2016-10-18,2139.6,47.03%
2016-10-19,2144.29,47.36%
2016-10-20,2141.34,47.15%
2016-10-21,2141.16,47.14%
2016-10-24,2151.33,47.84%
2016-10-25,2143.16,47.28%
2016-10-26,2139.43,47.02%
2016-10-27,2133.04,46.58%
2016-10-28,2126.41,46.13%
2016-10-31,2126.15,46.11%
2016-11-01,2111.72,45.12%
2016-11-02,2097.94,44.17%
2016-11-03,2088.66,43.53%
2016-11-04,2085.18,43.29%
2016-11-07,2131.52,46.48%
2016-11-08,2139.56,47.03%
2016-11-09,2163.26,48.66%
2016-11-10,2167.48,48.95%
2016-11-11,2164.45,48.74%
2016-11-14,2164.2,48.72%
2016-11-15,2180.39,49.84%
2016-11-16,2176.94,49.60%
2016-11-17,2187.12,50.30%
2016-11-18,2181.9,49.94%
2016-11-21,2198.18,51.06%
2016-11-22,2202.94,51.39%
2016-11-23,2204.72,51.51%
2016-11-25,2213.35,52.10%
2016-11-28,2201.72,51.30%
2016-11-29,2204.66,51.51%
2016-11-30,2198.81,51.10%
2016-12-01,2191.08,50.57%
2016-12-02,2191.95,50.63%
2016-12-05,2204.71,51.51%
2016-12-06,2212.23,52.03%
2016-12-07,2241.35,54.03%
2016-12-08,2246.19,54.36%
2016-12-09,2259.53,55.28%
2016-12-12,2256.96,55.10%
2016-12-13,2271.72,56.11%
2016-12-14,2253.28,54.85%
2016-12-15,2262.03,55.45%
2016-12-16,2258.07,55.18%
2016-12-19,2262.53,55.48%
2016-12-20,2270.76,56.05%
2016-12-21,2265.18,55.66%
2016-12-22,2260.96,55.37%
2016-12-23,2263.79,55.57%
2016-12-27,2268.88,55.92%
2016-12-28,2249.92,54.62%
2016-12-29,2249.26,54.57%
2016-12-30,2238.83,53.85%
2017-01-03,2257.83,55.16%
2017-01-04,2270.75,56.05%
2017-01-05,2269,55.93%
2017-01-06,2276.98,56.48%
2017-01-09,2268.9,55.92%
2017-01-10,2268.9,55.92%
2017-01-11,2275.32,56.36%
2017-01-12,2270.44,56.03%
2017-01-13,2274.64,56.31%
2017-01-17,2267.89,55.85%
2017-01-18,2271.89,56.13%
2017-01-19,2263.69,55.56%
2017-01-20,2271.31,56.09%
2017-01-23,2265.2,55.67%
2017-01-24,2280.07,56.69%
2017-01-25,2298.37,57.95%
2017-01-26,2296.68,57.83%
2017-01-27,2294.69,57.69%
2017-01-30,2280.9,56.74%
2017-01-31,2278.87,56.61%
2017-02-01,2279.55,56.65%
2017-02-02,2280.85,56.74%
2017-02-03,2297.42,57.88%
2017-02-06,2292.56,57.55%
2017-02-07,2293.08,57.58%
2017-02-08,2294.67,57.69%
2017-02-09,2307.87,58.60%
2017-02-10,2316.1,59.16%
2017-02-13,2328.25,60.00%
2017-02-14,2337.58,60.64%
2017-02-15,2349.25,61.44%
2017-02-16,2347.22,61.30%
2017-02-17,2351.16,61.57%
2017-02-21,2365.38,62.55%
2017-02-22,2362.82,62.37%
2017-02-23,2363.81,62.44%
2017-02-24,2367.34,62.68%
2017-02-27,2369.75,62.85%
2017-02-28,2363.64,62.43%
2017-03-01,2395.96,64.65%
2017-03-02,2381.92,63.69%
2017-03-03,2383.12,63.77%
2017-03-06,2375.31,63.23%
2017-03-07,2368.39,62.76%
2017-03-08,2362.98,62.39%
2017-03-09,2364.87,62.52%
2017-03-10,2372.6,63.05%
2017-03-13,2373.47,63.11%
2017-03-14,2365.45,62.55%
2017-03-15,2385.26,63.92%
2017-03-16,2381.38,63.65%
2017-03-17,2378.25,63.43%
2017-03-20,2373.47,63.11%
2017-03-21,2344.02,61.08%
2017-03-22,2348.45,61.39%
2017-03-23,2345.96,61.22%
2017-03-24,2343.98,61.08%
2017-03-27,2341.59,60.92%
2017-03-28,2358.57,62.08%
2017-03-29,2361.13,62.26%
2017-03-30,2368.06,62.73%
2017-03-31,2362.72,62.37%
2017-04-03,2358.84,62.10%
2017-04-04,2360.16,62.19%
2017-04-05,2352.95,61.70%
2017-04-06,2357.49,62.01%
2017-04-07,2355.54,61.87%
2017-04-10,2357.16,61.99%
2017-04-11,2353.78,61.75%
2017-04-12,2344.93,61.14%
2017-04-13,2328.95,60.05%
2017-04-17,2349.01,61.43%
2017-04-18,2342.19,60.96%
2017-04-19,2338.17,60.68%
2017-04-20,2355.84,61.89%
2017-04-21,2348.69,61.40%
2017-04-24,2374.15,63.15%
2017-04-25,2388.61,64.15%
2017-04-26,2387.45,64.07%
2017-04-27,2388.77,64.16%
2017-04-28,2384.2,63.84%
2017-05-01,2388.33,64.13%
2017-05-02,2391.17,64.32%
2017-05-03,2388.13,64.11%
2017-05-04,2389.52,64.21%
2017-05-05,2399.29,64.88%
2017-05-08,2399.38,64.89%
2017-05-09,2396.92,64.72%
2017-05-10,2399.63,64.90%
2017-05-11,2394.44,64.55%
2017-05-12,2390.9,64.30%
2017-05-15,2402.32,65.09%
2017-05-16,2400.67,64.98%
2017-05-17,2357.03,61.98%
2017-05-18,2365.72,62.57%
2017-05-19,2381.73,63.67%
2017-05-22,2394.02,64.52%
2017-05-23,2398.42,64.82%
2017-05-24,2404.39,65.23%
2017-05-25,2415.07,65.96%
2017-05-26,2415.82,66.02%
2017-05-30,2412.91,65.82%
2017-05-31,2411.8,65.74%
2017-06-01,2430.06,66.99%
2017-06-02,2439.07,67.61%
2017-06-05,2436.1,67.41%
2017-06-06,2429.33,66.94%
2017-06-07,2433.14,67.21%
2017-06-08,2433.79,67.25%
2017-06-09,2431.77,67.11%
2017-06-12,2429.39,66.95%
2017-06-13,2440.35,67.70%
2017-06-14,2437.92,67.54%
2017-06-15,2432.46,67.16%
2017-06-16,2433.15,67.21%
2017-06-19,2453.46,68.60%
2017-06-20,2437.03,67.47%
2017-06-21,2435.61,67.38%
2017-06-22,2434.5,67.30%
2017-06-23,2438.3,67.56%
2017-06-26,2439.07,67.61%
2017-06-27,2419.38,66.26%
2017-06-28,2440.69,67.73%
2017-06-29,2419.7,66.28%
2017-06-30,2423.41,66.54%
2017-07-03,2429.01,66.92%
2017-07-05,2432.54,67.17%
2017-07-06,2409.75,65.60%
2017-07-07,2425.18,66.66%
2017-07-10,2427.43,66.81%
2017-07-11,2425.53,66.68%
2017-07-12,2443.25,67.90%
2017-07-13,2447.83,68.22%
2017-07-14,2459.27,69.00%
2017-07-17,2459.14,68.99%
2017-07-18,2460.61,69.09%
2017-07-19,2473.83,70.00%
2017-07-20,2473.45,69.98%
2017-07-21,2472.54,69.91%
2017-07-24,2469.91,69.73%
2017-07-25,2477.13,70.23%
2017-07-26,2477.83,70.28%
2017-07-27,2475.42,70.11%
2017-07-28,2472.1,69.88%
2017-07-31,2470.3,69.76%
2017-08-01,2476.35,70.18%
2017-08-02,2477.57,70.26%
2017-08-03,2472.16,69.89%
2017-08-04,2476.83,70.21%
2017-08-07,2480.91,70.49%
2017-08-08,2474.92,70.08%
2017-08-09,2474.02,70.02%
2017-08-10,2438.21,67.55%
2017-08-11,2441.32,67.77%
2017-08-14,2465.84,69.45%
2017-08-15,2464.61,69.37%
2017-08-16,2468.11,69.61%
2017-08-17,2430.01,66.99%
2017-08-18,2425.55,66.68%
2017-08-21,2428.37,66.88%
2017-08-22,2452.51,68.54%
2017-08-23,2444.04,67.96%
2017-08-24,2438.97,67.61%
2017-08-25,2443.05,67.89%
2017-08-28,2444.24,67.97%
2017-08-29,2446.3,68.11%
2017-08-30,2457.59,68.89%
2017-08-31,2471.65,69.85%
2017-09-01,2476.55,70.19%
2017-09-05,2457.85,68.90%
2017-09-06,2465.54,69.43%
2017-09-07,2465.1,69.40%
2017-09-08,2461.43,69.15%
2017-09-11,2488.11,70.98%
2017-09-12,2496.48,71.56%
2017-09-13,2498.37,71.69%
2017-09-14,2495.62,71.50%
2017-09-15,2500.23,71.82%
2017-09-18,2503.87,72.07%
2017-09-19,2506.65,72.26%
2017-09-20,2508.24,72.37%
2017-09-21,2500.6,71.84%
2017-09-22,2502.22,71.95%
2017-09-25,2496.66,71.57%
2017-09-26,2496.84,71.58%
2017-09-27,2507.04,72.29%
2017-09-28,2510.06,72.49%
2017-09-29,2519.36,73.13%
2017-10-02,2529.12,73.80%
2017-10-03,2534.58,74.18%
2017-10-04,2537.74,74.39%
2017-10-05,2552.07,75.38%
2017-10-06,2549.33,75.19%
2017-10-09,2544.73,74.88%
2017-10-10,2550.64,75.28%
2017-10-11,2555.24,75.60%
2017-10-12,2550.93,75.30%
2017-10-13,2553.17,75.46%
2017-10-16,2557.64,75.76%
2017-10-17,2559.36,75.88%
2017-10-18,2561.26,76.01%
2017-10-19,2562.1,76.07%
2017-10-20,2575.21,76.97%
2017-10-23,2564.98,76.27%
2017-10-24,2569.13,76.55%
2017-10-25,2557.15,75.73%
2017-10-26,2560.4,75.95%
2017-10-27,2581.07,77.37%
2017-10-30,2572.83,76.81%
2017-10-31,2575.26,76.97%
2017-11-01,2579.36,77.25%
2017-11-02,2579.85,77.29%
2017-11-03,2587.84,77.84%
2017-11-06,2591.13,78.06%
2017-11-07,2590.64,78.03%
2017-11-08,2594.38,78.29%
2017-11-09,2584.62,77.62%
2017-11-10,2582.3,77.46%
2017-11-13,2584.84,77.63%
2017-11-14,2578.87,77.22%
2017-11-15,2564.62,76.24%
2017-11-16,2585.64,77.69%
2017-11-17,2578.85,77.22%
2017-11-20,2582.14,77.45%
2017-11-21,2599.03,78.61%
2017-11-22,2597.08,78.47%
2017-11-24,2602.42,78.84%
2017-11-27,2601.42,78.77%
2017-11-28,2627.04,80.53%
2017-11-29,2626.07,80.46%
2017-11-30,2647.58,81.94%
2017-12-01,2642.22,81.57%
2017-12-04,2639.44,81.38%
2017-12-05,2629.57,80.71%
2017-12-06,2629.27,80.68%
2017-12-07,2636.98,81.21%
2017-12-08,2651.5,82.21%
2017-12-11,2659.99,82.80%
2017-12-12,2664.11,83.08%
2017-12-13,2662.85,82.99%
2017-12-14,2652.01,82.25%
2017-12-15,2675.81,83.88%
2017-12-18,2690.16,84.87%
2017-12-19,2681.47,84.27%
2017-12-20,2679.25,84.12%
2017-12-21,2684.57,84.48%
2017-12-22,2683.34,84.40%
2017-12-26,2680.5,84.21%
2017-12-27,2682.62,84.35%
2017-12-28,2687.54,84.69%
2017-12-29,2673.61,83.73%
2018-01-02,2695.81,85.26%
2018-01-03,2713.06,86.44%
2018-01-04,2723.99,87.19%
2018-01-05,2743.15,88.51%
2018-01-08,2747.71,88.82%
2018-01-09,2751.29,89.07%
2018-01-10,2748.23,88.86%
2018-01-11,2767.56,90.19%
2018-01-12,2786.24,91.47%
2018-01-16,2776.42,90.80%
2018-01-17,2802.56,92.59%
2018-01-18,2798.03,92.28%
2018-01-19,2810.3,93.13%
2018-01-22,2832.97,94.68%
2018-01-23,2839.13,95.11%
2018-01-24,2837.54,95.00%
2018-01-25,2839.25,95.11%
2018-01-26,2872.87,97.43%
2018-01-29,2853.53,96.10%
2018-01-30,2822.43,93.96%
2018-01-31,2823.81,94.05%
2018-02-01,2821.98,93.93%
2018-02-02,2762.13,89.81%
2018-02-05,2648.94,82.04%
2018-02-06,2695.14,85.21%
2018-02-07,2681.66,84.28%
2018-02-08,2581,77.37%
2018-02-09,2619.55,80.02%
2018-02-12,2656,82.52%
2018-02-13,2662.94,83.00%
2018-02-14,2698.63,85.45%
2018-02-15,2731.2,87.69%
2018-02-16,2732.22,87.76%
2018-02-20,2716.26,86.66%
2018-02-21,2701.33,85.64%
2018-02-22,2703.96,85.82%
2018-02-23,2747.3,88.80%
2018-02-26,2779.6,91.02%
2018-02-27,2744.28,88.59%
2018-02-28,2713.83,86.50%
2018-03-01,2677.67,84.01%
2018-03-02,2691.25,84.94%
2018-03-05,2720.94,86.98%
2018-03-06,2728.12,87.48%
2018-03-07,2726.8,87.39%
2018-03-08,2738.97,88.22%
2018-03-09,2786.57,91.49%
2018-03-12,2783.02,91.25%
2018-03-13,2765.31,90.03%
2018-03-14,2749.48,88.95%
2018-03-15,2747.33,88.80%
2018-03-16,2752.01,89.12%
2018-03-19,2712.92,86.43%
2018-03-20,2716.94,86.71%
2018-03-21,2711.93,86.37%
2018-03-22,2643.69,81.68%
2018-03-23,2588.26,77.87%
2018-03-26,2658.55,82.70%
2018-03-27,2612.62,79.54%
2018-03-28,2605,79.02%
2018-03-29,2640.87,81.48%
2018-04-02,2581.88,77.43%
2018-04-03,2614.45,79.67%
2018-04-04,2644.69,81.74%
2018-04-05,2662.84,82.99%
2018-04-06,2604.47,78.98%
2018-04-09,2613.16,79.58%
2018-04-10,2656.87,82.58%
2018-04-11,2642.19,81.57%
2018-04-12,2663.99,83.07%
2018-04-13,2656.3,82.54%
2018-04-16,2677.84,84.02%
2018-04-17,2706.39,85.98%
2018-04-18,2708.64,86.14%
2018-04-19,2693.13,85.07%
2018-04-20,2670.14,83.49%
2018-04-23,2670.29,83.50%
2018-04-24,2634.56,81.05%
2018-04-25,2639.4,81.38%
2018-04-26,2666.94,83.27%
2018-04-27,2669.91,83.48%
2018-04-30,2648.05,81.98%
2018-05-01,2654.8,82.44%
2018-05-02,2635.67,81.12%
2018-05-03,2629.73,80.72%
2018-05-04,2663.42,83.03%
2018-05-07,2672.63,83.66%
2018-05-08,2671.92,83.62%
2018-05-09,2697.79,85.39%
2018-05-10,2723.07,87.13%
2018-05-11,2727.72,87.45%
2018-05-14,2730.13,87.62%
2018-05-15,2711.45,86.33%
2018-05-16,2722.46,87.09%
2018-05-17,2720.13,86.93%
2018-05-18,2712.97,86.44%
2018-05-21,2733.01,87.81%
2018-05-22,2724.44,87.22%
2018-05-23,2733.29,87.83%
2018-05-24,2727.76,87.45%
2018-05-25,2721.33,87.01%
2018-05-29,2689.86,84.85%
2018-05-30,2724.01,87.20%
2018-05-31,2705.27,85.91%
2018-06-01,2734.62,87.92%
2018-06-04,2746.87,88.77%
2018-06-05,2748.8,88.90%
2018-06-06,2772.35,90.52%
2018-06-07,2770.37,90.38%
2018-06-08,2779.03,90.98%
2018-06-11,2782,91.18%
2018-06-12,2786.85,91.51%
2018-06-13,2775.63,90.74%
2018-06-14,2782.49,91.21%
2018-06-15,2779.66,91.02%
2018-06-18,2773.75,90.61%
2018-06-19,2762.59,89.85%
2018-06-20,2767.32,90.17%
2018-06-21,2749.76,88.96%
2018-06-22,2754.88,89.32%
2018-06-25,2717.07,86.72%
2018-06-26,2723.06,87.13%
2018-06-27,2699.63,85.52%
2018-06-28,2716.31,86.67%
2018-06-29,2718.37,86.81%
2018-07-02,2726.71,87.38%
2018-07-03,2713.22,86.45%
2018-07-05,2736.61,88.06%
2018-07-06,2759.82,89.66%
2018-07-09,2784.17,91.33%
2018-07-10,2793.84,91.99%
2018-07-11,2774.02,90.63%
2018-07-12,2798.29,92.30%
2018-07-13,2801.31,92.51%
2018-07-16,2798.43,92.31%
2018-07-17,2809.55,93.07%
2018-07-18,2815.62,93.49%
2018-07-19,2804.49,92.73%
2018-07-20,2801.83,92.54%
2018-07-23,2806.98,92.90%
2018-07-24,2820.4,93.82%
2018-07-25,2846.07,95.58%
2018-07-26,2837.44,94.99%
2018-07-27,2818.82,93.71%
2018-07-30,2802.6,92.60%
2018-07-31,2816.29,93.54%
2018-08-01,2813.36,93.34%
2018-08-02,2827.22,94.29%
2018-08-03,2840.35,95.19%
2018-08-06,2850.4,95.88%
2018-08-07,2858.45,96.43%
2018-08-08,2857.7,96.38%
2018-08-09,2853.58,96.10%
2018-08-10,2833.28,94.70%
2018-08-13,2821.93,93.92%
2018-08-14,2839.96,95.16%
2018-08-15,2818.37,93.68%
2018-08-16,2840.69,95.21%
2018-08-17,2850.13,95.86%
2018-08-20,2857.05,96.34%
2018-08-21,2862.96,96.74%
2018-08-22,2861.82,96.67%
2018-08-23,2856.98,96.33%
2018-08-24,2874.69,97.55%
2018-08-27,2896.74,99.07%
2018-08-28,2897.52,99.12%
2018-08-29,2914.04,100.25%
2018-08-30,2901.13,99.37%
2018-08-31,2901.52,99.39%
2018-09-04,2896.72,99.06%
2018-09-05,2888.6,98.51%
2018-09-06,2878.05,97.78%
2018-09-07,2871.68,97.34%
2018-09-10,2877.13,97.72%
2018-09-11,2887.89,98.46%
2018-09-12,2888.92,98.53%
2018-09-13,2904.18,99.58%
2018-09-14,2904.98,99.63%
2018-09-17,2888.8,98.52%
2018-09-18,2904.31,99.59%
2018-09-19,2907.95,99.84%
2018-09-20,2930.75,101.40%
2018-09-21,2929.67,101.33%
2018-09-24,2919.37,100.62%
2018-09-25,2915.56,100.36%
2018-09-26,2905.97,99.70%
2018-09-27,2914,100.25%
2018-09-28,2913.98,100.25%
2018-10-01,2924.59,100.98%
2018-10-02,2923.43,100.90%
2018-10-03,2925.51,101.04%
2018-10-04,2901.61,99.40%
2018-10-05,2885.57,98.30%
2018-10-08,2884.43,98.22%
2018-10-09,2880.34,97.94%
2018-10-10,2785.68,91.43%
2018-10-11,2728.37,87.49%
2018-10-12,2767.13,90.16%
2018-10-15,2750.79,89.04%
2018-10-16,2809.92,93.10%
2018-10-17,2809.21,93.05%
2018-10-18,2768.78,90.27%
2018-10-19,2767.78,90.20%
2018-10-22,2755.88,89.39%
2018-10-23,2740.69,88.34%
2018-10-24,2656.1,82.53%
2018-10-25,2705.57,85.93%
2018-10-26,2658.69,82.71%
2018-10-29,2641.25,81.51%
2018-10-30,2682.63,84.35%
2018-10-31,2711.74,86.35%
2018-11-01,2740.37,88.32%
2018-11-02,2723.06,87.13%
2018-11-05,2738.31,88.18%
2018-11-06,2755.45,89.36%
2018-11-07,2813.89,93.37%
2018-11-08,2806.83,92.89%
2018-11-09,2781.01,91.11%
2018-11-12,2726.22,87.35%
2018-11-13,2722.18,87.07%
2018-11-14,2701.58,85.65%
2018-11-15,2730.2,87.62%
2018-11-16,2736.27,88.04%
2018-11-19,2690.73,84.91%
2018-11-20,2641.89,81.55%
2018-11-21,2649.93,82.10%
2018-11-23,2632.56,80.91%
2018-11-26,2673.45,83.72%
2018-11-27,2682.17,84.32%
2018-11-28,2743.79,88.55%
2018-11-29,2737.76,88.14%
2018-11-30,2760.17,89.68%
2018-12-03,2790.37,91.76%
2018-12-04,2700.06,85.55%
2018-12-06,2695.95,85.27%
2018-12-07,2633.08,80.95%
2018-12-10,2637.72,81.27%
2018-12-11,2636.78,81.20%
2018-12-12,2651.07,82.18%
2018-12-13,2650.54,82.15%
2018-12-14,2599.95,78.67%
2018-12-17,2545.94,74.96%
2018-12-18,2546.16,74.97%
2018-12-19,2506.96,72.28%
2018-12-20,2467.42,69.56%
2018-12-21,2416.62,66.07%
